Id,lat,lon
148624110,42.557286286055,-83.232309009522
148624111,42.558177240453,-83.232266848549
148624112,42.557083821184,-83.232316637054
148682460,42.548157471487,-83.207729497556
148682461,42.548508044588,-83.20725994334
148682462,42.547785398805,-83.20727721006
148789841,42.54453439384,-83.199035452306
148821754,42.543236623771,-83.225876820845
148821755,42.543498222969,-83.225897440326
14889307,42.536199764598,-83.237373523059
148921769,42.552796938714,-83.196940395607
148921770,42.55293750323,-83.198749210312
148945624,42.553773514253,-83.211116792267
148945625,42.553788727407,-83.210425369074
148945626,42.55336514793,-83.210765758162
148945627,42.553347126838,-83.210974383732
148945628,42.553784326908,-83.211463048687
148945629,42.553383420479,-83.211232127254
148945630,42.55427756,-83.21098838151
148960147,42.547575264493,-83.218609878429
148960148,42.548075077379,-83.218145520994
148960149,42.548004208388,-83.218405862906
148960150,42.548028725455,-83.21779004448
148960151,42.547544544818,-83.219059399897
148960152,42.548068832861,-83.218708281973
148960153,42.547551669435,-83.219247908899
148960154,42.547926382417,-83.219058394068
148972076,42.550234339456,-83.21122642756
148977456,42.549383366736,-83.208893576269
148977457,42.549871235411,-83.209327507396
148977458,42.549392042006,-83.208683525775
148977459,42.54984269503,-83.208738594879
148977460,42.549402016471,-83.20849350803
148977462,42.549401555466,-83.208313380931
148998941,42.553279233423,-83.201028333605
14900988,42.537145578553,-83.219706818098
149063949,42.54864810619,-83.186839280271
149099967,42.537118588824,-83.237027601915
149113747,42.537144866091,-83.236800200882
149113748,42.537155259651,-83.236563328298
149113749,42.537131538865,-83.237477793935
149113750,42.537108279083,-83.23775607312
149113751,42.537147715938,-83.236252946423
149113752,42.536659176711,-83.237147379311
149113753,42.536656955507,-83.236788382398
149133944,42.543189014561,-83.240447753687
149133945,42.543454385616,-83.240338034574
149133946,42.542754915796,-83.240216916073
149133947,42.542786054566,-83.240660234932
149133948,42.543242072008,-83.239658094589
149133949,42.542694021269,-83.239674606938
149133950,42.543475005097,-83.241011771951
149226354,42.551160162571,-83.208878321205
149226355,42.551151696849,-83.208634324003
149294754,42.558776756077,-83.232278667033
149294755,42.559410344138,-83.232349410296
149294756,42.558590887375,-83.232991044984
14930800,42.550572423521,-83.205362615737
149392899,42.549759337003,-83.211799833557
149433451,42.548907316545,-83.195057903973
149516967,42.547721570613,-83.203154403345
149516968,42.547705854544,-83.203486326711
149516969,42.547735484572,-83.202847960965
149516970,42.547722408803,-83.203705597298
149516971,42.546774038368,-83.202711503581
149520829,42.533664951349,-83.199521518871
149520830,42.533778526137,-83.199632998183
149521789,42.549086815002,-83.224316613387
14965257,42.538484922861,-83.240970616807
14966419,42.532877639184,-83.195273821799
149702253,42.534896420564,-83.244717411345
149702254,42.534138612698,-83.244517754412
149702255,42.534002364862,-83.244894688597
149702256,42.534921147178,-83.244295717796
149702257,42.534258683461,-83.244182729742
149702258,42.535308558743,-83.244760159051
149702259,42.535394012246,-83.245028463772
149702260,42.535333411086,-83.244415327555
149734678,42.549211579631,-83.231860912979
14978901,42.556207786573,-83.238049942645
14979066,42.548776391218,-83.231804838046
14979367,42.553223577586,-83.231293374315
149845518,42.534555025648,-83.243563307097
149970044,42.546976628968,-83.234584277139
149970045,42.547198330307,-83.234642950462
149970046,42.546763602899,-83.233877934159
149970047,42.546991339208,-83.233909701572
149970048,42.546476774172,-83.233878772349
149970049,42.547416804613,-83.234548905508
149970050,42.547207927586,-83.233895368517
149972908,42.536836244416,-83.222137653838
150038645,42.554437025708,-83.215862877302
150038647,42.554231794809,-83.215899673857
150038650,42.55402136713,-83.21532895007
150210127,42.552873968404,-83.194569155199
150210129,42.552876860161,-83.194188952071
15030608,42.54682240195,-83.200841836259
150405036,42.542760908856,-83.234779407845
150405037,42.542114538393,-83.234725260751
150433958,42.554526334887,-83.233624046312
150433959,42.554087709894,-83.233581969158
150433970,42.556024013346,-83.214509451396
150433971,42.555475292055,-83.213955826691
15045425,42.548084842296,-83.188219863543
15046005,42.545508329079,-83.238341213781
150502997,42.550557671371,-83.215574539833
150504384,42.547432227315,-83.22500116342
150596392,42.532811547878,-83.215281592317
15091697,42.540737768887,-83.218230513492
15091744,42.549569780263,-83.23373502271
15091760,42.540733829392,-83.215015802167
15098721,42.55220689464,-83.23135866934
151018080,42.545237761245,-83.241661453266
151018081,42.545206538655,-83.242152716612
151018082,42.545237384059,-83.240992325936
15103521,42.549978439952,-83.216191531725
15104136,42.540681149131,-83.219878311837
15105020,42.543075230225,-83.21437148527
15105046,42.549194941553,-83.221536839018
151115832,42.549663112755,-83.235974834876
151115834,42.550017541531,-83.236658630537
15115230,42.556312686091,-83.23047136107
15115305,42.548619859176,-83.222029024373
151163313,42.552953722213,-83.208628372852
151173104,42.53775787658,-83.226308153582
151188277,42.539585089562,-83.216575674348
151215713,42.547621532598,-83.222019888098
15136330,42.55590503223,-83.23926406132
15136331,42.550003459933,-83.2375067115
15136332,42.55579858206,-83.228959684832
15136333,42.554920158607,-83.228909644871
15136334,42.54213214039,-83.240980088357
15140132,42.555168975403,-83.211291303491
151402947,42.536290624429,-83.193522590768
151402949,42.536281110969,-83.192566131797
151404581,42.535977057431,-83.21222026982
151405173,42.544437038034,-83.202040364594
151477363,42.540433128616,-83.223137782525
151477365,42.537711901841,-83.220917919288
151477366,42.537692539644,-83.220211157212
151477367,42.538004388352,-83.22023035177
151477368,42.536807075393,-83.220908531556
151478097,42.551358059305,-83.215825661652
151723735,42.550249049696,-83.20061753653
151769172,42.545861877755,-83.228681321828
15179821,42.542882446452,-83.227035618959
151967658,42.535882970568,-83.195172484589
151967662,42.536031455982,-83.195790147034
152039447,42.53732930987,-83.223855608713
152053911,42.5370713568,-83.223925765242
152053912,42.538147844625,-83.223884023365
152124837,42.537466856901,-83.232117399216
152216808,42.534993650641,-83.201515322179
15238680,42.531998377541,-83.22241794468
152471982,42.542233980513,-83.199141231924
152471984,42.542240602217,-83.199335859716
152481756,42.546767374755,-83.224185268965
152554303,42.546497938478,-83.224086865421
152554304,42.546858779409,-83.224936622765
152555432,42.548379172826,-83.236478754895
15261845,42.551292554732,-83.216741049297
152624831,42.541612001388,-83.236570452916
152832001,42.541435436598,-83.222674598555
152834513,42.551372224722,-83.239771753196
152834514,42.551254542801,-83.239200610313
152834515,42.551129652444,-83.240391259659
152834516,42.551440704871,-83.239202202875
152881449,42.543196432545,-83.234607159735
152888121,42.548619649628,-83.223748907085
152899698,42.544128793545,-83.244254143557
152899699,42.543909271501,-83.244360090813
152899700,42.544016182676,-83.245144385493
152899701,42.544954285279,-83.244492524883
152899702,42.544963547282,-83.244808103538
152899704,42.544949256137,-83.245130890629
152928036,42.550761309709,-83.207393047962
152928200,42.55074563555,-83.207546352971
